gameId,region,summonerName,tier,rank,wins,losses,win,lane,role,championId,spell1Id,spell2Id,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageDealtToObjectives,timeCCingOthers,totalDamageTaken,totalMinionsKilled,goldEarned,goldSpent,visionScore,team-firstBlood,team-firstTower,team-firstInhibitor,team-firstBaron,team-firstDragon,team-firstRiftHerald,team-towerKills,team-inhibitorKills,team-baronKills,team-dragonKills,team-vilemawKills,team-riftHeraldKills1048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,1
1047683245,la2,Diablita,IRON,I,37,54,True,BOTTOM,DUO_CARRY,21,4,7,11,3,8,4,2,4,692,2,0,0,0,130376,16478,6461,3,17120,8,16591,124,13150,12600,13,True,True,True,False,True,True,10,2,0,3,0,2
1047996935,la2,DragonSupremo,IRON,I,11,11,False,BOTTOM,DUO_SUPPORT,99,4,7,2,5,5,0,1,0,766,0,0,0,0,41893,11154,856,2,560,46,10020,34,6370,6100,9,True,False,False,False,False,False,1,0,0,0,0,1
995688555,la2,jite,IRON,I,7,5,False,TOP,DUO,15,7,4,9,10,6,3,2,2,319,1,0,0,0,167808,33076,6081,3,7375,0,25749,146,18961,17950,8,False,False,False,False,False,False,4,0,0,0,0,0
1042854107,la2,Vergil67,IRON,I,19,18,False,NONE,DUO_SUPPORT,23,4,14,0,1,0,0,0,0,102,0,0,0,0,588,191,31,1,0,1,992,1,5412,1400,0,False,False,False,False,False,False,0,0,0,0,0,0
1048062217,la2,Sra Merme,IRON,I,14,20,True,NONE,DUO_SUPPORT,235,4,11,2,4,16,0,1,0,314,0,0,0,0,33696,7077,9288,5,172,16,12998,8,10783,10750,6,True,True,True,False,False,True,3,1,0,0,0,1
977951414,la2,Gonzcagm,IRON,I,6,10,False,JUNGLE,NONE,35,14,11,4,6,3,2,2,2,772,1,0,0,0,88012,6728,8391,1,1907,12,24583,32,9021,8700,12,True,False,False,False,False,False,3,0,0,0,0,0
1048353866,la2,sascuach,IRON,I,4,6,True,TOP,DUO_SUPPORT,96,4,21,14,12,9,3,2,2,117,2,0,0,0,51090,25380,896,1,936,9,20593,38,14377,12700,0,True,True,True,False,False,False,4,2,0,0,0,0
1047172935,la2,madre de haru,IRON,I,6,11,True,JUNGLE,NONE,32,4,11,5,7,18,2,1,1,490,0,0,0,0,121087,11082,9474,5,43447,39,31689,27,11246,9450,16,False,True,True,True,True,True,9,2,1,4,0,2
993624810,la2,keiko1996,IRON,I,10,8,True,MIDDLE,SOLO,99,4,21,9,1,7,5,2,2,996,2,0,0,0,110092,20856,924,1,4975,47,7639,132,10461,8675,24,True,True,False,False,False,True,3,0,0,2,0,2
1048474130,la2,blackyaguer,IRON,I,10,14,False,BOTTOM,DUO_CARRY,29,4,7,12,12,17,5,3,3,635,2,1,0,0,327553,42172,3980,5,8074,6,33351,293,20009,16700,23,True,False,False,False,False,False,6,1,2,4,0,0
1005297026,la2,Danielias95,IRON,I,8,13,False,JUNGLE,NONE,20,11,4,3,2,3,0,1,0,597,0,0,0,0,84462,5557,10629,1,9344,17,18560,18,7541,7100,10,False,False,False,False,False,True,2,0,0,0,0,1
1028173583,la2,tripmaster,IRON,I,12,11,False,MIDDLE,SOLO,268,4,14,2,9,1,0,1,0,453,0,0,0,0,42717,7280,13,1,223,6,14785,70,5285,4400,6,False,False,False,False,False,False,1,0,0,0,0,1
1048396106,la2,AcorazadoOP,IRON,I,26,47,False,NONE,DUO,25,4,7,0,0,0,0,0,0,0,0,0,0,0,1162,389,32,1,0,4,293,0,867,500,1,True,False,False,False,False,False,0,0,0,0,0,0
1047604007,la2,TheStarSilver ,IRON,I,18,32,False,JUNGLE,NONE,24,11,4,3,7,6,2,2,1,785,1,0,0,0,136792,7069,9306,1,18780,18,32708,63,11119,11500,30,False,False,False,True,True,False,4,0,1,3,0,0
1043935053,la2,NicoRandom810,IRON,I,38,42,False,JUNGLE,NONE,11,11,4,3,7,0,0,1,0,420,0,0,0,0,65738,5714,4708,1,10639,5,17206,22,5858,5750,13,True,False,False,False,False,False,0,0,0,1,0,0
1045896528,la2,riuk25,IRON,I,79,87,False,JUNGLE,NONE,35,14,11,1,6,1,0,1,0,348,0,0,0,0,93331,3420,5253,1,4914,8,15198,12,5953,5775,19,False,False,False,False,False,False,0,0,0,0,0,0
1024532131,la2,P0RONGASSJ2,IRON,I,16,23,True,TOP,SOLO,17,14,4,0,6,7,0,0,0,417,0,0,0,0,54784,7635,349,1,7934,21,9072,78,6866,6500,10,False,True,True,False,False,True,10,2,0,0,0,2
1047279155,la2,lautarod14,IRON,I,12,11,True,TOP,DUO_SUPPORT,76,4,7,16,7,16,5,2,4,270,2,0,0,0,90763,38027,9745,5,4723,0,22721,47,17773,15700,0,False,True,False,False,False,False,4,1,0,0,0,0
1011870439,la2,INSECTLOL,IRON,I,1,9,False,BOTTOM,DUO_SUPPORT,201,4,7,0,5,6,0,0,0,871,0,0,0,0,16515,3703,2995,5,873,16,21192,27,6403,5625,46,False,True,False,False,False,True,4,0,0,0,0,1
1045262508,la2,El Mateitor,IRON,I,46,55,False,TOP,SOLO,86,14,4,7,11,3,2,1,1,537,0,0,0,0,215751,27527,1355,1,8575,39,45827,211,15391,14775,12,True,False,False,False,False,False,6,0,0,1,0,0
