gameId,region,summonerName,tier,rank,wins,losses,win,lane,role,championId,spell1Id,spell2Id,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageDealtToObjectives,timeCCingOthers,totalDamageTaken,totalMinionsKilled,goldEarned,goldSpent,visionScore,team-firstBlood,team-firstTower,team-firstInhibitor,team-firstBaron,team-firstDragon,team-firstRiftHerald,team-towerKills,team-inhibitorKills,team-baronKills,team-dragonKills,team-vilemawKills,team-riftHeraldKills
1056802394,la2,M e y s s,DIAMOND,IV,122,108,True,BOTTOM,DUO_CARRY,16,4,21,1,5,25,0,1,0,629,0,0,0,0,69597,10447,38483,5,3457,55,24420,100,10718,9650,16,False,False,True,False,False,False,11,4,1,3,0,0
1055843284,la2,Chrołlo,DIAMOND,IV,84,61,True,TOP,DUO_SUPPORT,238,32,4,19,15,18,4,2,5,197,4,0,0,0,89990,32005,5551,1,407,11,33939,57,18532,16850,0,True,True,True,False,False,False,4,1,0,0,0,0
1056678613,la2,MARCELFAKEH,DIAMOND,IV,125,100,True,NONE,DUO_SUPPORT,875,54,14,15,3,4,6,2,3,220,3,0,0,0,79137,20071,4475,1,16548,105,13871,60,13955,13500,6,False,True,False,False,False,False,5,0,0,2,0,0
1051713919,la2,GoblinsYT11,DIAMOND,IV,361,364,False,BOTTOM,DUO_SUPPORT,117,3,4,1,8,17,0,1,0,323,0,0,0,0,14491,4765,2251,5,73,23,16806,11,6760,6250,16,True,False,False,False,False,False,0,0,0,1,0,0
1053781286,la2,BefreshMcFly,DIAMOND,IV,198,221,False,NONE,DUO_SUPPORT,16,4,6,0,11,1,0,0,0,179,0,0,0,0,19810,4901,2691,4,543,17,15686,38,3252,2925,15,False,False,False,False,False,False,1,0,0,0,0,0
1060458889,la2,Kinazo,DIAMOND,IV,295,299,False,BOTTOM,DUO_SUPPORT,16,4,7,1,8,16,0,1,0,428,0,0,0,0,14732,5913,23906,5,107,32,16005,22,6911,6775,47,False,False,False,False,True,False,0,0,0,2,0,0
1060596809,la2,DFG Drâker,DIAMOND,IV,263,259,False,NONE,DUO_SUPPORT,777,4,12,0,5,0,0,0,0,311,0,0,0,0,30907,5665,418,1,0,10,7821,63,3313,2775,7,False,False,False,False,False,False,0,0,0,0,0,0
1060406129,la2,Barry Allenn,DIAMOND,IV,254,205,False,TOP,DUO_SUPPORT,246,14,4,17,15,11,5,4,3,96,3,2,2,0,90695,27068,3090,1,1706,13,27320,62,15905,15850,0,True,False,False,False,False,False,2,0,0,0,0,0
1060189382,la2,SQNY,DIAMOND,IV,339,305,False,JUNGLE,NONE,141,4,11,3,6,1,2,1,1,738,0,0,0,0,138299,9624,11294,1,23271,13,26852,16,8666,8575,22,True,True,False,False,True,True,2,0,0,1,0,1
1060476592,la2,Rosado,DIAMOND,IV,87,57,False,NONE,DUO_SUPPORT,25,14,4,9,13,27,2,2,2,140,1,0,0,0,45949,23059,1979,1,151,64,25095,22,12909,12500,0,True,False,False,False,False,False,1,0,0,0,0,0
1057535649,la2,Guul ,DIAMOND,IV,81,81,False,BOTTOM,DUO_SUPPORT,147,54,3,6,10,12,3,1,2,470,0,0,0,0,78371,15270,17356,5,4182,43,28403,35,14452,14350,65,True,True,False,True,True,True,7,1,1,2,0,1
1060331806,la2,DrumberGhost,DIAMOND,IV,103,79,False,JUNGLE,NONE,107,11,54,1,13,9,0,1,0,358,0,0,0,0,112252,12784,12042,1,11373,22,40205,8,11466,10735,21,True,True,False,False,True,True,5,0,0,1,0,1
1060087986,la2,Orcbolg,DIAMOND,IV,83,76,False,JUNGLE,NONE,33,11,54,4,16,27,2,1,1,320,0,0,0,0,113641,26861,6053,1,1814,96,52434,8,15308,14050,20,False,True,False,False,False,False,4,0,0,2,0,0
1058923199,la2,NO GANKEO GlLES,DIAMOND,IV,170,152,False,BOTTOM,DUO_SUPPORT,89,4,14,2,11,17,0,1,0,271,0,0,0,0,19219,9059,2055,5,2801,51,23413,19,7088,6475,53,False,False,False,False,True,True,3,0,0,2,0,1
1058957093,la2,MRpenacho,DIAMOND,IV,133,92,False,JUNGLE,NONE,104,11,4,7,12,8,3,2,2,285,1,0,0,0,130693,26123,10034,1,17632,29,33328,29,11955,11410,33,True,False,False,True,False,True,4,0,1,0,0,1
1060441707,la2,Shattered Dreams,DIAMOND,IV,224,206,False,TOP,SOLO,266,4,12,4,7,5,3,1,1,526,0,0,0,0,113310,19067,14570,1,229,18,39258,185,9806,8815,21,True,False,False,False,True,False,2,0,0,3,0,1
1060582187,la2,Nipsu,DIAMOND,IV,745,744,True,MIDDLE,SOLO,157,14,4,16,10,8,7,3,4,338,2,1,0,0,373797,42146,8672,1,39869,52,35474,259,19617,18150,33,False,True,False,True,False,False,7,1,2,3,0,1
1060098788,la2,VSC Multi,DIAMOND,IV,197,187,True,MIDDLE,SOLO,7,14,4,7,2,9,3,1,2,728,0,0,0,0,122336,27072,5953,1,8631,13,18103,169,12716,11650,38,True,False,True,True,True,False,11,3,1,4,0,1
1060213113,la2,Shi Tsu,DIAMOND,IV,95,90,False,BOTTOM,DUO_SUPPORT,412,14,4,2,7,16,0,1,0,385,0,0,0,0,20756,6482,907,5,2177,30,15179,43,8116,7625,62,False,False,False,False,False,True,3,0,0,0,0,1
1058940832,la2,Noissa,DIAMOND,IV,143,144,False,JUNGLE,NONE,59,11,4,8,5,20,3,2,3,1055,2,0,0,0,191702,23559,19713,1,22897,24,44103,45,14495,13925,28,True,True,False,True,True,False,6,0,1,5,0,1
1059512184,la2,Nox Neu,DIAMOND,IV,270,279,True,TOP,DUO,23,14,4,12,5,3,5,2,3,409,2,0,0,0,189396,21676,12129,1,18067,9,28452,184,13842,11975,14,True,True,True,False,True,True,6,2,0,3,0,2
1060466650,la2,Joseph Kohai,DIAMOND,IV,294,288,True,MIDDLE,SOLO,7,4,14,16,10,9,11,2,2,614,1,0,0,0,209361,45369,5557,1,3770,49,41632,204,18105,17150,56,False,False,False,False,True,False,11,6,1,5,0,0
