gameId,region,summonerName,tier,rank,tierRank,wins,losses,win,lane,role,championId,spell1Id,spell2Id,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageDealtToObjectives,timeCCingOthers,totalDamageTaken,totalMinionsKilled,goldEarned,goldSpent,visionScore,team-firstBlood,team-firstTower,team-firstInhibitor,team-firstBaron,team-firstDragon,team-firstRiftHerald,team-towerKills,team-inhibitorKills,team-baronKills,team-dragonKills,team-vilemawKills,team-riftHeraldKills
1008260800,la2,starboy2003,IRON,III,IRON-III,3,8,True,BOTTOM,DUO_SUPPORT,89,4,14,1,10,17,0,1,0,256,0,0,0,0,27024,9375,598,4,4042,47,23721,22,8539,7800,29,True,True,True,True,False,True,11,3,2,2,0,2
1008218594,la2,starboy2003,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_SUPPORT,98,4,14,2,13,14,0,1,0,261,0,0,0,0,22878,10549,1648,1,1155,25,29032,21,7875,7500,33,True,True,False,False,True,True,2,0,0,1,0,1
1007865682,la2,starboy2003,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_SUPPORT,54,4,14,1,7,9,0,1,0,482,0,0,0,0,21026,7857,543,1,0,20,14935,24,5766,4800,32,False,False,False,False,True,False,1,0,0,1,0,0
1007660020,la2,starboy2003,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_SUPPORT,98,4,14,5,3,12,3,2,2,813,1,0,0,0,36359,7195,3563,1,997,20,23095,44,10032,9900,32,True,False,False,False,False,True,5,0,0,0,0,2
1007272625,la2,starboy2003,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_SUPPORT,54,4,14,5,10,9,3,1,1,521,0,0,0,0,49487,12038,1579,1,6943,28,24346,51,9598,8700,42,True,True,False,False,False,True,7,0,0,3,0,2
1007261231,la2,starboy2003,IRON,III,IRON-III,3,8,True,NONE,DUO,98,4,14,0,0,0,0,0,0,0,0,0,0,0,1844,52,0,0,0,0,689,7,823,450,0,False,False,False,False,False,False,0,0,0,0,0,0
1007187683,la2,starboy2003,IRON,III,IRON-III,3,8,True,BOTTOM,DUO_SUPPORT,98,4,14,1,8,10,0,1,0,297,0,0,0,0,30787,6568,4725,1,5393,20,22666,33,7803,7100,28,True,True,True,True,True,True,11,3,1,4,0,1
976047021,la2,starboy2003,IRON,III,IRON-III,3,8,False,TOP,SOLO,54,4,12,5,6,8,2,1,2,418,0,0,0,0,98331,14676,528,1,4734,27,20676,92,8189,7900,10,False,False,False,False,False,False,1,0,0,0,0,0
975629260,la2,starboy2003,IRON,III,IRON-III,3,8,False,TOP,SOLO,54,4,12,1,7,4,0,1,0,406,0,0,0,0,36050,8013,124,1,371,20,13714,58,4849,4800,5,False,False,False,False,False,False,0,0,0,0,0,0
975628443,la2,starboy2003,IRON,III,IRON-III,3,8,True,TOP,SOLO,54,4,12,2,1,7,2,1,1,1129,0,0,0,0,50811,8604,240,1,4408,16,7491,77,6280,5500,7,True,True,True,False,True,False,8,1,0,2,0,1
980130137,la2,Trimitio18,IRON,III,IRON-III,5,8,False,JUNGLE,NONE,48,11,14,1,6,3,0,1,0,685,0,0,0,0,53211,5581,6415,1,5849,7,19111,42,5817,5433,2,False,False,False,False,False,True,4,0,0,1,0,1
980065471,la2,Trimitio18,IRON,III,IRON-III,5,8,False,MIDDLE,SOLO,91,4,14,12,11,7,3,1,3,430,0,0,0,0,122932,18076,4587,1,13837,2,29229,99,11458,11050,6,False,True,False,False,False,False,4,0,0,0,0,0
979938825,la2,Trimitio18,IRON,III,IRON-III,5,8,False,JUNGLE,NONE,48,11,14,2,14,8,0,1,0,733,0,0,0,0,144444,10163,17689,1,8400,24,61320,41,11990,11250,20,False,True,False,False,False,False,4,0,0,2,0,1
979703093,la2,Trimitio18,IRON,III,IRON-III,5,8,False,MIDDLE,SOLO,142,14,4,1,9,1,0,1,0,493,0,0,0,0,55348,7411,904,1,1734,9,21902,74,7103,6050,8,False,True,False,False,True,True,2,0,0,2,0,2
978465988,la2,Trimitio18,IRON,III,IRON-III,5,8,True,TOP,DUO,83,14,4,9,5,9,2,1,4,612,0,0,0,0,116309,25169,8676,1,11970,9,31527,134,12694,11800,6,True,True,True,False,True,True,11,4,0,3,0,1
978471195,la2,Trimitio18,IRON,III,IRON-III,5,8,True,JUNGLE,NONE,516,14,4,3,3,7,2,1,1,992,0,0,0,0,82163,14058,1991,1,3089,29,15421,91,7668,6500,7,True,True,True,False,False,True,7,2,0,2,0,1
974363310,la2,Trimitio18,IRON,III,IRON-III,5,8,False,MIDDLE,SOLO,74,14,4,1,11,3,0,1,0,655,0,0,0,0,79681,13481,829,1,2447,21,20430,101,7234,6985,4,True,True,False,False,False,True,4,0,0,1,0,1
972074530,la2,Trimitio18,IRON,III,IRON-III,5,8,True,MIDDLE,SOLO,74,14,4,9,10,5,3,1,3,422,0,0,0,0,124533,26764,4221,1,9334,30,28448,153,12948,11500,3,True,True,True,True,True,False,7,1,1,4,0,0
971592336,la2,Trimitio18,IRON,III,IRON-III,5,8,False,TOP,SOLO,83,14,4,3,9,6,2,1,1,357,0,0,0,0,98066,13378,3481,1,4889,6,27144,136,10227,8650,8,False,False,False,False,True,False,3,0,0,2,0,0
970600569,la2,Trimitio18,IRON,III,IRON-III,5,8,False,TOP,SOLO,83,14,12,4,8,11,3,2,1,432,1,0,0,0,175113,26540,7805,1,14590,11,37168,215,14038,11700,11,False,False,True,False,True,False,7,1,0,4,0,1
1049384892,la2,Airsonix,IRON,III,IRON-III,2,8,True,TOP,DUO_SUPPORT,82,4,14,5,13,9,0,1,0,205,0,0,0,0,95723,16131,10620,1,309,6,42059,67,16645,14200,0,False,True,False,False,False,False,4,1,0,0,0,0
1049382605,la2,Airsonix,IRON,III,IRON-III,2,8,True,NONE,DUO_SUPPORT,36,4,14,6,5,28,3,2,1,196,1,0,0,0,46848,18819,9397,1,1437,9,32823,34,11951,11700,0,False,True,True,False,False,False,4,1,0,0,0,0
1049319852,la2,Airsonix,IRON,III,IRON-III,2,8,False,MIDDLE,DUO_CARRY,106,4,14,8,9,14,3,2,2,227,2,0,0,0,114689,27351,12311,1,2530,21,37290,90,14617,14750,0,False,True,True,False,False,False,2,1,0,0,0,0
1049287776,la2,Airsonix,IRON,III,IRON-III,2,8,True,NONE,DUO_SUPPORT,20,4,14,7,4,26,4,2,2,368,3,0,0,0,40492,12472,12857,1,1752,30,22454,38,11901,9200,0,False,False,True,False,False,False,4,1,0,0,0,0
1048783333,la2,Airsonix,IRON,III,IRON-III,2,8,True,TOP,DUO_CARRY,29,4,14,13,11,14,4,2,3,216,2,0,0,0,111235,22262,2973,1,3804,4,23237,82,17243,16500,0,True,False,False,False,False,False,4,1,0,0,0,0
1048417457,la2,Airsonix,IRON,III,IRON-III,2,8,True,TOP,SOLO,106,4,14,6,5,19,3,1,2,734,0,0,0,0,131363,26301,16481,1,1608,25,39701,93,16063,14550,0,False,False,False,False,False,False,4,1,0,0,0,0
1048410586,la2,Airsonix,IRON,III,IRON-III,2,8,True,NONE,DUO_SUPPORT,106,4,11,8,0,14,8,2,1,0,3,0,0,0,86792,20220,7746,1,3620,99,12270,26,11566,8300,1,True,True,True,False,False,True,3,1,0,0,0,1
1048357546,la2,Airsonix,IRON,III,IRON-III,2,8,False,NONE,DUO,234,4,14,3,7,0,2,2,1,276,1,0,0,0,32877,9077,2298,1,495,10,14977,39,8413,8000,1,False,True,False,False,False,False,1,0,0,0,0,0
1048373276,la2,Airsonix,IRON,III,IRON-III,2,8,False,NONE,DUO_SUPPORT,234,4,11,10,9,6,4,2,2,205,3,0,0,0,108853,20486,10223,1,15757,21,31608,4,12807,12350,3,True,False,False,False,False,True,2,0,0,0,0,1
1048370330,la2,Airsonix,IRON,III,IRON-III,2,8,False,NONE,DUO_SUPPORT,106,4,11,3,7,4,0,1,0,199,0,0,0,0,64656,8389,4032,1,1598,15,19150,5,9046,7600,1,True,False,False,False,False,False,0,0,0,0,0,0
1060863937,la2,MartinStilex,IRON,III,IRON-III,3,8,False,TOP,SOLO,122,4,14,3,13,3,2,1,1,386,0,0,0,0,117674,10672,2770,1,1819,15,38924,149,8949,7800,17,False,False,False,False,False,False,3,0,0,0,0,0
1060817803,la2,MartinStilex,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_CARRY,236,4,7,3,7,4,0,1,0,470,0,0,0,0,67072,9526,2237,2,1083,0,13549,122,7115,6575,11,False,False,False,False,True,False,0,0,0,1,0,0
1060814060,la2,MartinStilex,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_CARRY,236,4,7,5,7,11,2,2,1,716,1,0,0,0,152870,23835,6209,2,4141,0,20937,193,12702,12525,20,True,False,False,False,False,False,2,0,0,0,0,0
1060793139,la2,MartinStilex,IRON,III,IRON-III,3,8,True,NONE,DUO_SUPPORT,236,4,7,5,2,4,5,2,1,246,1,0,0,0,51508,6176,2262,2,3153,0,5646,82,6839,5475,7,False,True,False,False,True,True,2,0,0,1,0,1
1060390402,la2,MartinStilex,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_CARRY,81,4,7,10,5,1,9,3,1,1610,3,1,0,0,223815,45923,4311,3,13487,4,25085,240,15256,13900,22,False,True,True,False,False,True,8,1,0,1,0,1
1060365143,la2,MartinStilex,IRON,III,IRON-III,3,8,True,BOTTOM,DUO_CARRY,15,4,7,12,11,7,3,1,3,486,0,0,0,0,257896,48726,5931,2,15882,3,29525,241,18269,16950,18,True,True,True,False,False,True,9,3,0,1,0,2
1060352611,la2,MartinStilex,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_CARRY,15,4,7,3,5,5,2,1,1,342,0,0,0,0,79271,15527,3267,2,1799,0,11853,114,7459,6950,10,False,False,False,False,True,False,1,0,0,2,0,0
1060326955,la2,MartinStilex,IRON,III,IRON-III,3,8,True,TOP,SOLO,86,4,7,13,3,6,6,4,3,802,1,1,1,0,179656,27235,11009,3,5750,34,37648,189,16640,14730,26,True,True,False,False,True,False,5,0,0,3,0,0
1058614149,la2,MartinStilex,IRON,III,IRON-III,3,8,False,BOTTOM,DUO_CARRY,236,4,7,7,4,4,4,2,2,723,2,0,0,0,148902,19645,5252,2,3422,5,16737,165,11589,10725,39,False,False,False,False,True,True,2,0,0,3,0,1
1058140927,la2,MartinStilex,IRON,III,IRON-III,3,8,True,BOTTOM,DUO_CARRY,236,4,7,14,2,5,11,2,2,606,2,0,0,0,173983,26070,8061,4,7608,1,15474,190,15368,14025,17,True,True,False,False,True,True,6,0,0,1,0,1
1049462376,la2,gedientosdelrock,IRON,III,IRON-III,47,60,False,JUNGLE,NONE,11,11,4,10,12,9,5,2,2,765,2,0,0,0,251228,32608,13329,1,48964,4,40960,20,15228,15000,25,True,True,True,False,False,True,8,1,0,4,0,2
1049407330,la2,gedientosdelrock,IRON,III,IRON-III,47,60,False,JUNGLE,NONE,11,11,4,12,11,4,5,3,3,467,2,1,0,0,132392,25278,9062,1,7595,3,32019,14,13114,12050,19,True,False,False,False,False,False,3,0,0,0,0,0
1049103962,la2,gedientosdelrock,IRON,III,IRON-III,47,60,False,JUNGLE,NONE,11,11,4,10,11,6,4,3,1,653,1,1,0,0,251934,25276,11324,1,15011,3,34923,64,17395,17400,30,False,True,True,False,True,False,8,2,0,2,0,0
1049083072,la2,gedientosdelrock,IRON,III,IRON-III,47,60,False,BOTTOM,DUO,29,7,4,8,6,4,3,2,2,367,1,0,0,0,55505,9448,2506,2,3283,12,17111,65,7946,6900,10,False,False,False,False,False,True,0,0,0,1,0,1
1049043837,la2,gedientosdelrock,IRON,III,IRON-III,47,60,False,JUNGLE,NONE,11,11,4,5,7,2,3,1,1,278,0,0,0,0,130503,10577,9481,1,26065,3,23198,19,9905,9550,13,True,False,False,False,False,False,1,0,0,1,0,1
1049036411,la2,gedientosdelrock,IRON,III,IRON-III,47,60,True,JUNGLE,NONE,11,11,4,21,6,7,6,2,6,860,3,0,0,0,217522,38953,15428,1,31942,4,31691,49,18833,17100,26,False,False,True,True,True,False,11,4,1,5,0,0
1049032829,la2,gedientosdelrock,IRON,III,IRON-III,47,60,True,JUNGLE,NONE,517,11,4,3,1,1,3,1,1,259,0,0,0,0,76070,3549,7433,1,5643,7,15628,2,6216,5185,10,True,True,False,False,True,False,3,0,0,2,0,0
1048956549,la2,gedientosdelrock,IRON,III,IRON-III,47,60,True,JUNGLE,NONE,11,11,4,9,4,8,5,2,2,713,1,0,0,0,173697,13675,9923,1,37412,1,23265,28,12894,11900,19,True,True,True,True,False,False,9,2,1,4,0,0
1048515905,la2,gedientosdelrock,IRON,III,IRON-III,47,60,True,JUNGLE,NONE,11,11,4,10,10,19,4,2,2,402,1,0,0,0,223185,25182,9341,1,10688,7,29922,89,15723,14650,20,True,True,True,False,True,True,11,4,0,2,0,1
1048283363,la2,gedientosdelrock,IRON,III,IRON-III,47,60,False,JUNGLE,NONE,29,11,4,2,5,3,0,1,0,450,0,0,0,0,73787,5369,3852,1,3690,3,15261,19,6506,6375,15,False,False,False,False,True,False,1,0,0,1,0,0
1057132023,la2,TheKingKong2001,IRON,III,IRON-III,2,10,False,MIDDLE,DUO_SUPPORT,39,4,14,0,5,2,0,0,0,474,0,0,0,0,12349,3429,1253,1,0,3,9464,18,3813,3500,1,False,False,False,False,False,False,1,0,0,0,0,0
1013996803,la2,TheKingKong2001,IRON,III,IRON-III,2,10,False,MIDDLE,SOLO,39,12,4,2,8,3,0,1,0,285,0,0,0,0,25828,6517,1765,1,1358,10,13225,32,4912,4800,6,False,False,False,False,True,False,0,0,0,1,0,0
1012069456,la2,TheKingKong2001,IRON,III,IRON-III,2,10,False,BOTTOM,DUO_SUPPORT,53,12,7,1,6,9,0,1,0,859,0,0,0,0,11530,6776,1276,2,0,28,19597,6,5951,5650,3,True,False,False,False,True,False,3,0,0,2,0,0
1009568787,la2,TheKingKong2001,IRON,III,IRON-III,2,10,True,MIDDLE,SOLO,39,12,4,5,3,8,4,1,1,1057,0,0,0,0,75033,13465,6395,1,10930,8,19091,77,9396,7233,7,True,True,True,True,True,True,9,1,1,4,0,1
1008976935,la2,TheKingKong2001,IRON,III,IRON-III,2,10,True,MIDDLE,SOLO,39,12,4,10,11,12,3,2,4,490,1,0,0,0,111721,29799,4890,1,4990,22,34591,129,13711,12133,4,False,True,True,False,True,True,11,4,0,3,0,1
1008543069,la2,TheKingKong2001,IRON,III,IRON-III,2,10,False,MIDDLE,SOLO,39,12,4,3,8,6,0,1,0,629,0,0,0,0,54221,12581,2744,1,716,7,18914,100,7563,6483,9,True,False,False,False,False,False,0,0,0,0,0,0
1008488675,la2,TheKingKong2001,IRON,III,IRON-III,2,10,True,MIDDLE,SOLO,39,12,4,9,3,5,5,2,2,381,1,0,0,0,66404,17068,8705,1,5503,10,22505,90,9262,7233,2,False,True,False,False,True,True,6,0,0,3,0,1
1008483408,la2,TheKingKong2001,IRON,III,IRON-III,2,10,True,MIDDLE,SOLO,39,12,4,8,1,2,6,2,2,663,1,0,0,0,94470,13255,3492,1,6121,11,13663,118,9958,7233,4,True,False,False,False,False,False,4,0,0,1,0,0
1008310089,la2,TheKingKong2001,IRON,III,IRON-III,2,10,False,TOP,SOLO,39,12,4,4,13,11,2,1,1,510,0,0,0,0,44640,14939,5128,1,3062,8,27960,51,8997,8100,7,False,False,False,False,True,True,3,0,0,4,0,1
1008305787,la2,TheKingKong2001,IRON,III,IRON-III,2,10,False,NONE,DUO_SUPPORT,39,12,4,2,6,0,2,1,1,235,0,0,0,0,26702,3843,1674,1,82,3,10313,47,4027,3850,6,False,False,False,False,False,False,1,0,0,0,0,0
977368182,la2,oscabkn132,IRON,III,IRON-III,11,18,False,TOP,SOLO,516,12,4,8,8,12,3,1,1,533,0,0,0,0,169451,28428,6487,5,2285,70,38030,173,15171,14400,25,True,False,False,False,True,True,6,0,1,2,0,1
977153925,la2,oscabkn132,IRON,III,IRON-III,11,18,True,MIDDLE,DUO,136,32,4,20,13,39,4,4,6,124,2,1,1,0,161904,65168,3242,1,3387,52,43813,116,20973,17150,0,False,False,False,False,False,False,4,2,0,0,0,0
977170306,la2,oscabkn132,IRON,III,IRON-III,11,18,True,TOP,SOLO,516,12,4,6,2,8,4,1,1,1058,0,0,0,0,70357,14643,1541,5,657,38,14357,107,7926,7000,4,True,True,True,False,True,True,8,2,0,3,0,2
977136510,la2,oscabkn132,IRON,III,IRON-III,11,18,True,TOP,DUO,516,12,4,12,5,10,7,2,3,1222,1,0,0,0,102438,25008,1472,5,507,53,28502,148,12060,11000,9,True,True,True,True,True,True,10,3,1,4,0,2
977135121,la2,oscabkn132,IRON,III,IRON-III,11,18,False,NONE,DUO,516,12,4,0,0,0,0,0,0,0,0,0,0,0,3470,761,0,0,0,4,1104,10,850,500,0,False,False,False,False,False,False,0,0,0,0,0,0
977109094,la2,oscabkn132,IRON,III,IRON-III,11,18,False,TOP,SOLO,31,12,4,2,5,3,0,1,0,388,0,0,0,0,96695,13464,3916,1,135,79,16095,149,7489,7200,17,True,False,False,False,False,False,1,0,0,0,0,0
977073094,la2,oscabkn132,IRON,III,IRON-III,11,18,True,BOTTOM,DUO_CARRY,498,7,4,21,8,9,7,3,6,755,4,2,0,0,263284,42915,9345,2,19879,17,32457,186,23433,22700,37,False,False,True,False,False,False,11,3,2,2,0,1
977036648,la2,oscabkn132,IRON,III,IRON-III,11,18,False,MIDDLE,SOLO,90,14,4,8,8,5,4,1,2,848,0,0,0,0,218962,29233,842,1,3870,82,20864,193,14722,13450,20,True,True,False,False,True,False,7,0,0,1,0,1
975580515,la2,oscabkn132,IRON,III,IRON-III,11,18,True,NONE,DUO_SUPPORT,39,32,4,14,9,14,3,3,4,175,3,1,0,0,40469,18865,2538,1,1779,17,21126,38,12144,11250,0,True,True,True,False,False,False,4,1,0,0,0,0
975557050,la2,oscabkn132,IRON,III,IRON-III,11,18,True,NONE,DUO_SUPPORT,498,7,4,5,2,3,2,2,2,459,1,0,0,0,56527,9535,1896,2,4240,9,8083,93,6983,5300,4,True,False,False,False,True,False,2,0,0,2,0,1
1060827981,la2,VAMPY 2000,IRON,III,IRON-III,4,6,False,TOP,SOLO,54,14,4,30,14,11,6,2,8,510,3,0,0,0,341497,79129,4532,1,15303,74,49038,210,24819,25900,32,False,True,True,False,False,False,6,1,0,3,0,0
1060823386,la2,VAMPY 2000,IRON,III,IRON-III,4,6,True,TOP,SOLO,54,14,4,10,8,11,6,2,2,323,1,0,0,0,128767,29295,2102,1,3009,43,20195,115,12577,12250,18,False,False,False,False,False,False,7,1,0,3,0,0
1060785027,la2,VAMPY 2000,IRON,III,IRON-III,4,6,False,TOP,SOLO,54,14,4,12,9,2,4,1,3,451,0,0,0,0,147641,33832,2654,1,1533,55,30171,136,13340,13250,14,False,False,False,False,True,True,3,0,0,2,0,1
1060573692,la2,VAMPY 2000,IRON,III,IRON-III,4,6,False,MIDDLE,DUO,54,14,4,6,5,5,3,1,2,403,0,0,0,0,108888,18188,2674,1,3070,31,23693,118,9586,9100,8,False,False,False,False,False,False,1,0,0,0,0,0
1060468264,la2,VAMPY 2000,IRON,III,IRON-III,4,6,False,MIDDLE,SOLO,54,14,4,4,10,3,0,1,0,473,0,0,0,0,94989,17250,1332,1,6524,32,22562,117,8739,7850,11,False,False,False,False,True,False,2,0,0,2,0,0
1060442052,la2,VAMPY 2000,IRON,III,IRON-III,4,6,True,TOP,SOLO,54,14,4,21,11,2,6,3,5,587,3,1,0,0,233383,50908,5,1,11294,48,31663,185,20631,17900,14,True,True,True,False,True,False,10,2,0,2,0,0
1060396443,la2,VAMPY 2000,IRON,III,IRON-III,4,6,False,TOP,SOLO,54,14,4,6,12,11,3,2,2,398,1,0,0,0,203118,40458,959,1,8261,53,28360,160,13913,13150,15,False,False,False,False,False,True,6,0,0,0,0,1
1060393883,la2,VAMPY 2000,IRON,III,IRON-III,4,6,True,NONE,DUO_SUPPORT,54,14,4,6,1,3,4,1,2,605,0,0,0,0,56599,7688,248,1,2711,16,4377,80,5976,5700,5,True,True,False,False,True,False,3,0,0,2,0,0
1060007490,la2,VAMPY 2000,IRON,III,IRON-III,4,6,False,NONE,DUO_SUPPORT,54,14,4,0,0,0,0,0,0,0,0,0,0,0,4412,780,0,0,0,2,773,5,2702,500,1,False,False,False,False,False,False,0,0,0,0,0,0
1059990183,la2,VAMPY 2000,IRON,III,IRON-III,4,6,True,TOP,SOLO,54,14,4,14,7,9,6,1,4,399,0,0,0,0,141939,30141,3097,1,7597,43,23784,148,14208,14600,17,False,False,True,False,False,False,6,1,0,2,0,1
1048244655,la2,RelAax,IRON,III,IRON-III,39,62,False,TOP,SOLO,62,4,32,11,13,27,3,3,3,188,1,1,0,0,52791,20694,6138,1,663,32,44113,43,15261,15225,0,True,True,False,False,False,False,2,0,0,0,0,0
1047917616,la2,RelAax,IRON,III,IRON-III,39,62,True,TOP,SOLO,6,4,12,13,3,3,8,2,2,563,3,0,0,0,129328,19106,3853,1,10952,31,16212,177,13271,12850,5,True,True,True,False,False,True,6,1,0,0,0,1
1046533786,la2,RelAax,IRON,III,IRON-III,39,62,False,JUNGLE,NONE,6,4,12,4,3,4,4,2,1,751,1,0,0,0,131551,16790,2533,1,9349,27,15021,168,10917,9750,14,True,False,False,False,True,False,2,0,0,1,0,0
1046517484,la2,RelAax,IRON,III,IRON-III,39,62,False,TOP,SOLO,6,4,12,2,3,1,2,1,1,849,0,0,0,0,70539,7482,1718,1,1098,8,11722,119,6326,5800,11,False,False,False,False,False,False,0,0,0,0,0,0
1046471493,la2,RelAax,IRON,III,IRON-III,39,62,False,JUNGLE,NONE,2,4,11,1,8,11,0,1,0,372,0,0,0,0,91304,9792,6265,1,8426,12,23941,28,7559,6450,16,False,True,False,False,True,False,1,0,0,2,0,0
1046209765,la2,RelAax,IRON,III,IRON-III,39,62,True,MIDDLE,SOLO,15,4,12,5,2,5,5,1,1,1082,0,0,0,0,79273,7903,1143,1,6459,1,8038,94,8090,7650,6,True,True,False,False,True,True,7,0,0,3,0,2
1045857107,la2,RelAax,IRON,III,IRON-III,39,62,False,TOP,SOLO,6,4,12,5,5,9,4,2,1,666,1,0,0,0,184316,21520,4444,1,5892,23,29908,197,12189,11750,19,False,False,False,False,False,True,5,0,0,1,0,1
1045589911,la2,RelAax,IRON,III,IRON-III,39,62,False,TOP,SOLO,6,4,12,2,7,11,0,1,0,392,0,0,0,0,106809,15508,2168,1,879,14,20436,152,10181,10250,3,False,False,False,False,False,True,1,0,0,0,0,1
1045565761,la2,RelAax,IRON,III,IRON-III,39,62,True,TOP,SOLO,6,4,12,4,3,4,2,1,2,476,0,0,0,0,130091,12590,2867,1,15386,15,12683,181,10903,7500,13,True,True,True,False,True,True,6,1,0,2,0,2
1044966711,la2,RelAax,IRON,III,IRON-III,39,62,False,TOP,SOLO,875,4,12,2,4,0,2,1,1,959,0,0,0,0,228108,11898,6642,1,6862,19,30164,209,11694,11550,13,False,False,False,False,True,False,3,0,0,4,0,0
1060423822,la2,King Sapphirus,IRON,III,IRON-III,4,15,False,TOP,DUO,90,13,4,8,5,32,3,2,3,396,1,0,0,0,122875,35432,3042,1,1432,141,16273,101,14891,13850,0,False,False,False,False,False,False,2,0,0,0,0,0
1060372155,la2,King Sapphirus,IRON,III,IRON-III,4,15,True,NONE,DUO_SUPPORT,84,13,4,3,2,13,0,1,0,439,0,0,0,0,21696,6111,2908,1,789,0,8837,23,8768,7400,0,True,True,True,False,False,False,4,1,0,0,0,0
1060360046,la2,King Sapphirus,IRON,III,IRON-III,4,15,True,TOP,DUO,75,13,4,5,4,16,2,2,2,327,2,0,0,0,105669,19277,2173,1,1897,7,23993,103,13852,13665,0,False,True,True,False,False,False,4,2,0,0,0,0
1060183634,la2,King Sapphirus,IRON,III,IRON-III,4,15,True,BOTTOM,DUO_SUPPORT,147,54,4,7,1,13,5,1,2,713,0,0,0,0,97186,14409,3943,7,8921,25,7172,62,14755,12200,51,True,True,True,True,False,True,11,3,1,2,0,1
1060180484,la2,King Sapphirus,IRON,III,IRON-III,4,15,True,NONE,DUO_SUPPORT,25,54,4,1,6,13,0,1,0,384,0,0,0,0,49928,11411,2008,1,1340,34,15238,62,8734,8460,14,True,True,False,True,True,True,5,0,1,1,0,1
1060126932,la2,King Sapphirus,IRON,III,IRON-III,4,15,False,JUNGLE,NONE,106,54,11,3,11,8,2,2,1,228,1,0,0,0,91896,16293,7487,1,1654,18,35062,41,9995,9300,17,False,False,False,False,False,False,1,0,0,0,0,0
1060112630,la2,King Sapphirus,IRON,III,IRON-III,4,15,True,TOP,DUO_SUPPORT,25,13,4,5,4,27,3,1,1,660,0,0,0,0,65967,28357,5263,1,1241,56,17597,40,13789,13085,0,False,True,True,False,False,False,4,2,0,0,0,0
1060057106,la2,King Sapphirus,IRON,III,IRON-III,4,15,False,BOTTOM,DUO_CARRY,29,54,4,7,6,2,3,2,3,425,2,0,0,0,50472,12620,1376,1,2242,9,13586,78,11458,11125,13,True,False,False,False,False,True,1,0,0,1,0,1
1060034780,la2,King Sapphirus,IRON,III,IRON-III,4,15,True,TOP,DUO_SUPPORT,497,13,4,0,9,19,0,0,0,379,0,0,0,0,19355,4244,2934,5,65,22,19950,14,12081,12750,0,False,False,True,False,False,False,4,1,0,0,0,0
1059999437,la2,King Sapphirus,IRON,III,IRON-III,4,15,False,BOTTOM,DUO_SUPPORT,235,3,4,3,10,16,3,1,1,1429,0,0,0,0,50440,15244,7453,5,5033,24,22268,45,11127,10650,113,True,True,False,False,False,True,4,0,0,1,0,1
1059879407,la2,VinitoBlanko,IRON,III,IRON-III,40,74,False,JUNGLE,NONE,59,4,11,1,5,2,0,1,0,339,0,0,0,0,48177,2727,3320,1,2914,7,12451,5,5236,3750,2,False,False,False,False,True,False,0,0,0,1,0,0
1059895745,la2,VinitoBlanko,IRON,III,IRON-III,40,74,False,MIDDLE,SOLO,131,4,14,7,8,12,3,2,2,851,1,0,0,0,114295,21047,2302,1,19563,15,30712,118,11798,11450,39,False,False,True,False,True,True,7,1,0,3,0,2
1059674307,la2,VinitoBlanko,IRON,III,IRON-III,40,74,False,JUNGLE,NONE,20,4,11,1,6,5,0,1,0,760,0,0,0,0,119350,7077,14600,1,4859,28,35801,29,8889,8550,5,True,True,False,False,False,True,4,0,0,0,0,1
1059618104,la2,VinitoBlanko,IRON,III,IRON-III,40,74,True,MIDDLE,SOLO,90,4,14,2,6,10,0,1,0,860,0,0,0,0,75192,17392,841,1,5127,66,16686,101,9826,9275,19,True,False,True,True,False,True,9,1,1,4,0,2
1059633188,la2,VinitoBlanko,IRON,III,IRON-III,40,74,True,NONE,DUO_SUPPORT,90,4,14,1,2,6,0,1,0,497,0,0,0,0,37378,2881,0,0,2763,13,3921,67,4838,3950,9,True,True,False,False,False,True,3,0,0,1,0,1
1059589902,la2,VinitoBlanko,IRON,III,IRON-III,40,74,False,MIDDLE,SOLO,90,4,14,4,1,4,4,1,1,991,0,0,0,0,47344,4833,3,1,7169,19,5333,65,5929,5525,17,False,False,False,False,False,False,1,0,0,0,0,1
1059549448,la2,VinitoBlanko,IRON,III,IRON-III,40,74,False,JUNGLE,NONE,38,4,14,1,8,2,0,1,0,226,0,0,0,0,30621,4739,0,0,0,9,15143,62,4757,4150,6,True,False,False,False,True,False,0,0,0,2,0,0
1059544016,la2,VinitoBlanko,IRON,III,IRON-III,40,74,True,JUNGLE,NONE,20,4,11,0,5,12,0,0,0,417,0,0,0,0,54751,4523,6855,1,1101,15,17585,29,6476,5450,3,True,True,True,False,False,False,9,2,0,0,0,1
